customer_id,geography,gender,age,tenure,credit_score,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,risk_tier
ACC-103230,Germany,Male,34,3,610,175898.27,1,1,0,106958.88,1,Medium Risk
ACC-103231,Spain,Female,20,6,644,71280.49,2,1,1,182539.36,0,Low Risk
ACC-103232,France,Female,41,3,795,126031.64,2,1,0,115936.21,0,Low Risk
ACC-103233,Germany,Female,46,3,745,111050.62,2,1,0,59784.81,0,Medium Risk
ACC-103234,France,Female,45,6,597,112829.14,1,0,0,135798.58,1,Medium Risk
ACC-103235,France,Male,46,6,675,0.0,2,1,0,47174.14,0,Low Risk
ACC-103236,France,Female,32,2,613,78626.49,4,1,0,127777.4,0,High Risk
ACC-103237,France,Male,41,7,727,91817.96,2,1,0,39231.68,1,Low Risk
ACC-103238,France,Male,26,2,648,186536.14,2,1,0,99322.87,1,Low Risk
ACC-103239,Germany,Female,50,8,517,80824.28,2,0,0,115548.38,0,Medium Risk
ACC-103240,Spain,Female,37,8,714,0.0,1,1,0,38053.55,0,Low Risk
ACC-103241,Germany,Female,31,0,635,185612.95,2,0,1,172065.8,0,Low Risk
ACC-103242,France,Female,34,2,850,0.0,1,1,1,110689.69,0,Low Risk
ACC-103243,France,Male,50,6,631,0.0,1,1,1,182712.74,1,Low Risk
ACC-103244,Germany,Female,30,0,579,89795.15,1,1,1,51652.35,0,Medium Risk
ACC-103245,France,Female,37,3,757,91012.69,2,0,0,136563.28,1,Low Risk
ACC-103246,Spain,Male,54,4,647,121159.91,1,1,0,194433.48,0,Medium Risk
ACC-103247,France,Male,33,9,686,0.0,1,1,0,116525.53,0,Low Risk
ACC-103248,Germany,Male,24,5,748,116374.16,2,1,0,160387.45,1,Medium Risk
ACC-103249,France,Female,54,5,678,34869.15,2,1,1,72085.29,0,Low Risk
ACC-103250,France,Female,34,0,630,0.0,2,1,1,94662.5,0,Low Risk
ACC-103251,France,Male,20,2,519,93380.03,2,1,1,,0,Low Risk
ACC-103252,France,Female,20,7,686,0.0,2,0,0,,1,Low Risk
ACC-103253,Spain,Male,41,4,761,97796.7,1,1,0,56810.61,0,Medium Risk
ACC-103254,France,Female,23,10,694,0.0,2,0,1,119365.02,0,Low Risk
ACC-103255,France,Male,48,8,476,150597.25,1,0,0,117909.03,1,Medium Risk
ACC-103256,FRANCE ,Female,30,3,781,59142.79,2,0,0,40409.31,0,Low Risk
ACC-103257,Germany,Female,53,7,634,138896.14,1,1,1,118232.64,0,Medium Risk
ACC-103258,Germany,Female,45,4,747,97779.03,2,1,0,60590.0,1,Medium Risk
ACC-103259,Germany,Male,31,3,595,168874.31,2,1,0,,0,Medium Risk
ACC-103260,Spain,Male,28,1,459,0.0,2,1,0,59168.05,0,Low Risk
ACC-103261,France,Female,41,5,756,47390.3,1,1,0,39099.13,0,Medium Risk
ACC-103262,Germany,Male,40,9,748,175206.05,2,1,0,96010.57,0,Medium Risk
ACC-103263,France,Male,19,0,527,122620.91,1,1,0,127987.38,0,Medium Risk
ACC-103264,France,Female,51,5,657,0.0,1,1,1,30458.19,0,Low Risk
ACC-103265,France,Female,45,1,720,53906.66,1,1,1,119728.53,1,Low Risk
ACC-103266,Spain,Female,37,10,529,0.0,3,1,1,63142.49,1,Medium Risk
ACC-103267,Spain,Male,35,10,622,142669.37,1,1,0,178546.25,0,Medium Risk
ACC-103268,France,Male,36,7,700,32658.83,1,1,1,175851.37,0,Low Risk
ACC-103269,France,Male,37,1,598,147154.74,1,1,0,185484.31,1,Medium Risk
ACC-103270,Spain,Male,34,6,715,0.0,2,1,0,135713.98,0,Low Risk
ACC-103271,France,Male,34,3,520,40578.83,2,1,0,,0,Low Risk
ACC-103272,France,Male,57,1,659,103366.81,2,1,1,25626.13,0,Low Risk
ACC-103273,France,Female,27,6,748,0.0,2,1,0,162936.02,1,Low Risk
ACC-103274,Germany,Female,54,4,478,181219.74,2,0,0,115846.69,1,Medium Risk
ACC-103275,Spain,Female,34,10,718,0.0,2,1,0,114965.37,0,Low Risk
ACC-103276,Germany,Female,34,1,634,59392.39,1,1,0,95316.83,0,Medium Risk
ACC-103277,France,Female,35,5,840,108306.6,2,0,0,85283.94,0,Low Risk
ACC-103278,Spain,Female,40,1,706,0.0,1,1,1,153005.21,1,Low Risk
ACC-103279,France,Male,43,1,638,115313.66,1,1,0,191380.24,0,Medium Risk
ACC-103280,Germany,Female,43,10,655,145084.75,1,1,1,165189.98,0,Medium Risk
ACC-103281,France,Male,38,10,469,156976.75,2,1,1,52509.44,0,Low Risk
ACC-103282,Germany,Male,32,2,665,29359.97,1,1,0,,0,Medium Risk
ACC-103283,France,Male,37,8,657,0.0,4,1,0,24815.21,1,High Risk
ACC-103284,Germany,Male,24,3,616,38314.84,1,1,1,120439.6,0,Low Risk
ACC-103285,Germany,Female,46,5,601,186269.4,2,1,1,32359.54,0,Low Risk
ACC-103286,Spain,Male,41,8,618,166681.9,1,1,1,88719.79,1,Low Risk
ACC-103287,Germany,Female,28,6,542,159408.76,1,1,1,65295.99,0,Medium Risk
ACC-103288,Spain,Female,37,1,567,127109.98,2,1,0,158197.43,1,Low Risk
ACC-103289,France,Male,43,4,721,122761.76,2,1,1,63144.43,0,Low Risk
ACC-103290,Germany,Female,18,0,600,113058.62,2,1,0,35469.04,0,Medium Risk
ACC-103291,Germany,Female,21,6,617,80650.81,1,0,1,73823.66,0,Low Risk
ACC-103292,Germany,Male,51,1,676,27043.24,1,1,1,174441.85,1,Medium Risk
ACC-103293,Spain,Female,34,4,619,149749.84,2,0,1,43286.12,0,Low Risk
ACC-103294,France,Female,49,5,572,140702.46,1,1,1,147178.14,0,Low Risk
ACC-103295,France,Female,27,3,616,84874.63,1,1,1,77469.0,0,Low Risk
ACC-103296,Spain,Male,47,6,695,39476.67,1,0,1,101526.76,1,Low Risk
ACC-103297,Germany,Male,45,6,616,149442.4,2,1,0,24752.99,0,Medium Risk
ACC-103298,France,Male,40,10,607,0.0,2,1,0,93425.36,0,Low Risk
ACC-103299,France,Female,23,9,616,0.0,2,1,0,140701.99,0,Low Risk
ACC-103300,France,Male,24,9,775,57224.06,1,1,0,85622.38,1,Low Risk
ACC-103301,France,Female,56,7,606,117942.65,2,1,1,147987.47,0,Low Risk
ACC-103302,France,Female,23,5,737,98160.29,1,0,1,128327.48,0,Low Risk
ACC-103303,Germany,Female,56,6,660,153785.06,1,0,1,123827.24,1,Medium Risk
ACC-103304,France,Male,43,8,718,96108.98,2,1,1,185656.86,0,Low Risk
ACC-103305,France,Male,35,2,572,73151.04,2,1,0,90425.89,0,Low Risk
ACC-103306,Germany,Male,28,10,492,89780.82,1,1,0,138624.69,1,Medium Risk
ACC-103307,France,Female,33,6,732,50805.55,1,1,1,137374.33,1,Low Risk
ACC-103308,France,Male,41,9,745,0.0,1,1,0,75758.8,0,Medium Risk
ACC-103309,Spain,Male,46,7,636,0.0,2,0,1,113172.62,0,Low Risk
ACC-103310,France,Female,25,4,617,0.0,1,0,0,126038.71,0,Low Risk
ACC-103311,Germany,Male,25,6,678,48768.58,2,1,0,154701.94,0,Low Risk
ACC-103312,France,Female,28,10,663,123391.05,3,1,1,84586.76,0,High Risk
ACC-103313,Germany,Female,25,10,683,68605.17,1,0,1,44155.25,0,Low Risk
ACC-103314,Spain,Male,43,8,525,194770.06,2,1,1,,0,Low Risk
ACC-103315,Spain,Male,27,3,637,48497.65,1,1,1,95921.18,0,Low Risk
ACC-103316,France,Male,58,6,543,171961.17,4,1,0,76785.95,1,High Risk
ACC-103317,Spain,Female,18,4,630,0.0,2,0,1,50806.91,0,Low Risk
ACC-103318,France,Female,50,8,543,132898.07,1,0,1,126886.99,1,Low Risk
ACC-103319,France,Female,36,4,538,0.0,1,0,1,55010.98,1,Low Risk
ACC-103320,Spain,Female,26,1,624,129371.49,1,1,0,78790.6,0,Medium Risk
ACC-103321,France,Female,24,10,667,0.0,1,1,0,138458.35,0,Low Risk
ACC-103322,France,Female,36,5,777,178258.2,1,1,0,28203.66,1,Medium Risk
ACC-103323,Spain,Female,41,5,630,94245.18,1,1,1,53724.76,0,Low Risk
ACC-103324,France,Male,30,9,568,41770.58,1,1,0,39711.94,0,Low Risk
ACC-103325,Spain,Female,25,1,648,0.0,1,0,1,128235.64,0,Low Risk
ACC-103326,France,Female,56,1,702,53929.76,2,1,1,109150.43,0,Low Risk
ACC-103327,France,Female,42,4,677,112277.12,1,1,1,104537.98,0,Low Risk
ACC-103328,France,Female,29,1,588,67901.86,2,1,0,150196.65,0,Low Risk
ACC-103329,France,Female,42,8,653,75965.33,1,0,0,183561.48,1,Medium Risk
ACC-103330,France,Female,39,3,683,95004.4,2,1,0,158138.57,0,Low Risk
ACC-103331,France,Female,38,8,617,40904.47,1,0,1,192586.55,0,Low Risk
ACC-103332,France,Male,29,9,698,0.0,4,1,0,144958.46,1,High Risk
ACC-103333,France,Female,53,4,489,164046.73,1,1,0,140664.19,1,Medium Risk
ACC-103334,Germany,Female,34,10,682,157428.8,2,0,1,30785.59,0,Low Risk
ACC-103335,France,Male,43,8,570,121034.7,2,1,0,61596.69,0,Low Risk
ACC-103336,Germany,Male,37,1,808,151222.92,2,1,1,117807.09,1,Low Risk
ACC-103337,Germany,Male,21,2,532,98141.89,3,0,1,87334.48,1,High Risk
ACC-103338,France,Male,33,0,656,131907.53,2,0,1,54753.87,0,Low Risk
ACC-103339,Germany,Male,41,8,651,55498.56,1,1,0,160523.23,1,Medium Risk
ACC-103340,Spain,Female,32,8,752,87004.54,1,1,0,136137.64,0,Low Risk
ACC-103341,Spain,Male,42,3,612,171111.04,1,1,1,116632.9,1,Low Risk
ACC-103342,France,Male,33,1,634,170401.8,2,1,1,163673.48,0,Low Risk
ACC-103343,Germany,Female,42,1,663,58939.53,2,1,0,24487.81,0,Medium Risk
ACC-103344,France,Male,26,1,694,73469.65,2,1,1,83020.22,0,Low Risk
ACC-103345,Spain,Male,35,2,714,61142.01,2,1,0,73909.79,0,Low Risk
ACC-103346,Germany,Female,45,7,586,71603.43,2,1,0,170034.84,1,Medium Risk
ACC-103347,Spain,Male,47,7,605,172565.06,1,0,1,111516.21,0,Low Risk
ACC-103348,France,Female,45,4,662,148355.49,1,1,0,67676.51,1,Medium Risk
ACC-103349,GERMANY ,Male,35,2,740,72997.83,1,1,0,161528.61,1,Medium Risk
ACC-103350,France,Female,36,10,511,79755.14,2,1,0,122110.75,0,Low Risk
ACC-103351,France,Female,46,4,534,75893.04,1,1,0,172759.51,0,Medium Risk
ACC-103352,Germany,Female,42,4,568,65779.44,2,1,0,50985.05,0,Medium Risk
ACC-103353,France,Female,48,9,746,35304.87,2,1,0,101483.06,0,Low Risk
ACC-103354,France,Male,43,3,714,55816.08,2,1,0,122722.63,1,Low Risk
ACC-103355,France,Male,29,2,758,142324.66,2,1,1,23785.06,0,Low Risk
ACC-103356,Spain,Male,42,0,712,0.0,1,1,1,145036.69,0,Low Risk
ACC-103357,France,Male,35,9,589,56283.52,2,1,1,47594.85,0,Low Risk
ACC-103358,GERMANY ,Male,46,10,617,166105.43,2,1,1,107650.87,0,Low Risk
ACC-103359,Spain,Male,46,9,722,80195.77,3,1,1,129291.93,1,High Risk
ACC-103360,Spain,Male,38,6,657,0.0,1,1,0,150447.27,1,Low Risk
ACC-103361,France,Male,25,3,555,141299.06,1,1,0,43247.4,0,Medium Risk
ACC-103362,France,Male,48,4,534,193959.5,1,0,0,128769.72,0,Medium Risk
ACC-103363,Germany,Male,32,0,727,52101.37,1,1,1,149114.95,1,Medium Risk
ACC-103364,Germany,Male,34,7,611,154528.64,1,1,0,82703.02,1,Medium Risk
ACC-103365,Germany,Male,41,8,519,61150.67,1,0,0,47418.77,1,Medium Risk
ACC-103366,France,Male,59,3,736,172473.14,2,0,0,45230.88,0,Medium Risk
ACC-103367,France,Male,42,0,800,165724.47,1,1,0,75916.11,1,Medium Risk
ACC-103368,France,Female,52,3,615,86731.18,1,0,1,130558.28,0,Low Risk
ACC-103369,France,Female,29,0,573,47370.1,2,0,1,43000.09,0,Low Risk
ACC-103370,France,Female,39,3,638,103651.74,3,1,0,68671.36,1,High Risk
ACC-103371,Germany,Female,38,0,792,114394.23,2,1,0,23207.64,0,Medium Risk
ACC-103372,Spain,Male,-38,10,754,126024.69,2,1,1,43301.65,0,Low Risk
ACC-103373,Spain,Female,41,2,686,0.0,2,0,0,72427.97,0,Low Risk
ACC-103374,Germany,Male,51,4,629,114467.5,2,1,1,55562.31,0,Medium Risk
ACC-103375,Spain,Male,28,8,622,0.0,2,0,1,70281.48,0,Low Risk
ACC-103376,Germany,Female,24,2,628,52728.38,1,1,0,161727.11,0,Medium Risk
ACC-103377,GERMANY ,Male,28,2,850,82968.26,2,1,1,156321.75,0,Low Risk
ACC-103378,Germany,Male,42,2,536,91499.28,3,0,1,77895.66,1,High Risk
ACC-103379,France,Female,39,4,624,0.0,1,1,0,72563.41,0,Low Risk
ACC-103380,Spain,Female,42,9,696,0.0,2,1,0,67076.74,0,Low Risk
ACC-103381,France,Male,-41,4,726,0.0,1,0,0,147245.76,0,Medium Risk
ACC-103382,Germany,Male,40,9,666,132583.09,2,1,0,102271.86,0,Medium Risk
ACC-103383,France,Male,40,7,533,53422.1,1,1,1,137590.0,0,Low Risk
ACC-103384,France,Female,34,7,657,69968.91,1,1,0,177165.66,0,Low Risk
ACC-103385,France,Male,41,4,435,0.0,1,1,1,121694.93,1,Low Risk
ACC-103386,Spain,Male,40,6,666,53670.01,1,1,0,71122.31,0,Low Risk
ACC-103387,France,Male,49,1,691,89564.65,2,1,0,53375.24,1,Low Risk
ACC-103388,Spain,Female,37,9,378,34832.23,2,1,0,89732.49,1,Low Risk
ACC-103389,Germany,Male,35,1,703,99190.4,1,1,0,173159.12,0,Medium Risk
ACC-103390,France,Female,32,3,801,0.0,1,0,0,69921.13,0,Low Risk
ACC-103391,Spain,Female,51,4,534,0.0,1,1,1,85055.39,0,Low Risk
ACC-103392,Germany,Female,43,0,565,37085.09,1,1,1,68242.98,0,Medium Risk
ACC-103393,Spain,Male,35,8,689,114260.89,1,1,1,122163.38,1,Low Risk
ACC-103394,Spain,Male,49,3,429,0.0,2,0,0,59628.06,0,Low Risk
ACC-103395,Germany,Female,47,0,617,135472.12,2,1,0,124381.34,0,Medium Risk
ACC-103396,France,Female,28,3,767,0.0,1,1,0,59070.75,0,Low Risk
ACC-103397,Germany,Male,18,5,644,185600.07,1,0,1,25192.65,0,Medium Risk
ACC-103398,Spain,Male,34,9,578,101093.3,1,1,0,160849.44,0,Medium Risk
ACC-103399,Spain,Female,18,9,646,0.0,1,0,1,68951.38,0,Low Risk
ACC-103400,France,Female,43,9,635,0.0,1,1,1,47020.81,0,Low Risk
ACC-103401,Spain,Female,32,1,703,0.0,1,1,0,41893.9,1,Medium Risk
ACC-103402,France,Male,44,5,600,38580.26,2,0,0,103377.48,0,Low Risk
ACC-103403,Germany,Female,49,2,626,83754.57,1,1,1,108934.47,0,Medium Risk
ACC-103404,Germany,Female,46,3,645,133509.17,2,1,1,161433.0,0,Low Risk
ACC-103405,Germany,Female,46,0,620,67100.01,1,1,0,71008.96,1,High Risk
ACC-103406,France,Male,44,7,617,171541.91,1,1,0,43414.56,0,Medium Risk
ACC-103407,Germany,Male,48,2,605,33861.16,2,1,0,102427.0,0,Medium Risk
ACC-103408,France,Male,28,3,490,0.0,2,0,0,43957.42,1,Low Risk
ACC-103409,Spain,Male,27,0,631,97910.85,1,1,0,51468.13,1,Medium Risk
ACC-103410,France,Male,46,5,812,145814.62,2,1,0,26468.88,0,Low Risk
ACC-103411,Germany,Female,34,2,795,170893.7,2,1,0,84840.93,0,Medium Risk
ACC-103412,Spain,Male,35,1,583,105805.56,1,0,0,134783.09,0,Medium Risk
ACC-103413,France,Female,44,7,712,0.0,2,0,1,108742.23,0,Low Risk
ACC-103414,Spain,Male,54,7,635,32747.51,2,1,1,98256.43,1,Low Risk
ACC-103415,Spain,Male,34,1,502,172201.08,1,1,1,184338.81,0,Low Risk
ACC-103416,Spain,Female,43,8,748,112721.66,2,1,0,62418.27,0,Low Risk
ACC-103417,Spain,Male,26,9,573,0.0,2,1,1,114411.22,0,Low Risk
ACC-103418,France,Female,27,1,659,33036.51,1,1,1,64465.54,0,Low Risk
ACC-103419,Spain,Female,40,4,463,172362.52,1,1,0,192927.68,1,Medium Risk
ACC-103420,France,Female,60,5,604,114990.17,1,1,1,119752.0,1,Medium Risk
ACC-103421,France,Female,33,5,850,0.0,1,0,1,86896.19,0,Low Risk
ACC-103422,Spain,Male,38,0,684,165876.19,2,1,1,144252.17,0,Low Risk
ACC-103423,Germany,Male,33,9,420,166411.61,2,1,0,142519.46,1,Medium Risk
ACC-103424,France,Male,18,8,604,0.0,1,1,0,87140.87,1,Low Risk
ACC-103425,France,Female,33,0,648,0.0,3,1,0,,1,High Risk
ACC-103426,Germany,Male,48,7,697,130460.86,1,1,0,70734.25,1,High Risk
ACC-103427,Spain,Male,43,10,606,58586.99,2,1,1,33525.37,0,Low Risk
ACC-103428,Spain,Male,28,3,701,56682.69,2,0,0,128048.71,0,Low Risk
ACC-103429,Spain,Male,23,5,678,65864.16,1,1,0,172545.28,0,Low Risk
ACC-103430,France,Male,29,6,751,193042.17,1,1,1,108102.58,0,Low Risk
ACC-103431,France,Male,36,1,694,107575.57,2,1,0,,0,Low Risk
ACC-103432,Spain,Female,36,8,649,78671.4,1,1,0,98993.1,0,Low Risk
ACC-103433,France,Male,45,7,525,0.0,2,0,0,108877.26,0,Low Risk
ACC-103434,FRANCE ,Female,30,5,719,179010.48,2,1,1,65476.45,0,Low Risk
ACC-103435,Spain,Male,59,2,848,62319.26,2,1,1,66268.69,0,Low Risk
ACC-103436,Germany,Female,44,8,682,29659.69,1,1,1,172999.97,0,Medium Risk
ACC-103437,France,Female,32,3,626,109739.96,1,1,0,31419.78,0,Medium Risk
ACC-103438,France,Female,44,3,573,111007.25,2,0,1,84200.81,0,Low Risk
ACC-103439,Spain,Male,46,0,581,67884.51,3,0,0,122359.96,1,High Risk
ACC-103440,France,Female,36,5,687,41354.82,1,0,0,128584.06,0,Low Risk
ACC-103441,Spain,Female,56,5,671,178327.29,2,1,0,146191.09,0,Medium Risk
ACC-103442,France,Female,21,1,850,0.0,1,1,0,151414.45,0,Medium Risk
ACC-103443,France,Female,39,10,677,131126.94,2,1,0,,0,Low Risk
ACC-103444,Germany,Female,26,5,634,66338.35,1,1,1,107156.23,0,Low Risk
ACC-103445,Spain,Male,42,9,603,145338.57,1,1,0,160222.51,1,Medium Risk
ACC-103446,France,Female,-39,9,474,0.0,2,1,0,,0,Low Risk
ACC-103447,Germany,Female,25,9,738,67935.55,1,0,1,77647.52,0,Low Risk
ACC-103448,Germany,Male,30,7,522,39408.76,1,1,0,98315.69,1,Medium Risk
ACC-103449,Germany,Female,40,2,598,153230.47,2,1,1,66637.83,0,Low Risk
ACC-103450,FRANCE ,Female,59,3,481,92541.53,1,1,1,175459.96,0,Low Risk
ACC-103451,Spain,Male,20,2,625,0.0,1,1,1,24141.71,0,Low Risk
ACC-103452,Germany,Male,32,10,650,151321.43,1,1,0,129879.38,1,Medium Risk
ACC-103453,FRANCE ,Female,34,1,645,0.0,1,1,1,36536.88,0,Low Risk
ACC-103454,France,Male,26,10,536,177263.33,1,0,1,183946.92,0,Low Risk
ACC-103455,France,Female,34,2,695,137077.65,1,1,1,181257.69,1,Low Risk
ACC-103456,Spain,Female,39,1,548,0.0,1,1,0,146446.5,1,Medium Risk
ACC-103457,France,Male,31,2,659,185229.76,2,1,0,43047.0,0,Low Risk
ACC-103458,France,Male,37,7,670,148329.02,1,0,1,107914.36,0,Low Risk
ACC-103459,France,Female,43,7,615,56962.02,1,1,1,77459.32,0,Low Risk
ACC-103460,France,Male,45,7,701,37315.94,1,0,1,89807.38,1,Low Risk
ACC-103461,France,Female,18,9,660,0.0,2,1,1,186881.52,0,Low Risk
ACC-103462,Germany,Male,26,0,565,43655.71,1,1,0,94528.41,1,Medium Risk
ACC-103463,Germany,Female,42,6,655,59911.28,1,0,1,188322.77,0,Medium Risk
ACC-103464,Spain,Female,32,8,737,183555.48,2,1,0,109733.37,0,Low Risk
ACC-103465,France,Female,55,3,599,0.0,2,1,1,115630.53,0,Low Risk
ACC-103466,France,Female,45,2,629,112090.5,2,1,0,119478.95,0,Low Risk
ACC-103467,France,Male,27,4,687,103122.16,2,0,0,67907.06,1,Low Risk
ACC-103468,France,Male,41,2,598,193320.15,1,1,1,187346.32,0,Low Risk
ACC-103469,France,Female,55,0,554,142568.19,2,1,0,172551.1,1,Medium Risk
ACC-103470,Germany,Female,47,4,560,174301.69,1,1,0,108081.96,1,High Risk
ACC-103471,France,Female,40,2,627,106224.66,1,0,0,98159.91,0,Medium Risk
ACC-103472,Spain,Male,36,1,735,0.0,1,1,1,144023.66,0,Low Risk
ACC-103473,France,Female,45,3,708,153001.1,1,1,0,60277.56,1,Medium Risk
ACC-103474,Spain,Male,45,4,629,0.0,2,0,1,,0,Low Risk
ACC-103475,France,Female,39,3,576,30024.81,2,1,0,106861.29,0,Low Risk
ACC-103476,France,Female,33,0,636,0.0,3,1,1,122972.2,1,High Risk
ACC-103477,France,Male,29,4,664,123003.85,1,0,1,26180.49,0,Low Risk
ACC-103478,France,Male,45,9,672,118415.93,1,1,1,146767.79,0,Low Risk
ACC-103479,Germany,Male,33,4,712,120192.48,2,1,0,,0,Medium Risk
ACC-103480,France,Male,45,9,577,142430.33,2,0,0,96430.02,0,Low Risk
ACC-103481,France,Female,51,2,623,84482.56,1,1,1,78806.07,1,Low Risk
ACC-103482,Spain,Male,44,9,543,0.0,1,1,0,29886.48,0,Medium Risk
ACC-103483,France,Male,57,2,679,0.0,1,1,1,129151.83,0,Low Risk
ACC-103484,Germany,Female,43,4,610,80045.32,1,0,0,165077.38,0,Medium Risk
ACC-103485,France,Male,-39,10,664,0.0,2,0,1,77762.23,0,Low Risk
ACC-103486,Germany,Female,20,6,628,153347.06,2,0,1,78691.11,0,Low Risk
ACC-103487,France,Female,33,5,503,146642.63,2,1,0,182974.17,0,Low Risk
ACC-103488,Spain,Female,32,9,812,0.0,2,0,0,187877.71,1,Low Risk
ACC-103489,France,Female,32,6,795,0.0,1,0,0,190196.77,0,Low Risk
ACC-103490,Germany,Female,52,5,612,167147.28,2,0,1,114147.13,1,Medium Risk
ACC-103491,Spain,Female,23,7,523,30297.22,2,0,0,151087.36,1,Low Risk
ACC-103492,Spain,Female,37,9,724,145189.5,2,1,0,133761.51,0,Low Risk
ACC-103493,France,Male,34,7,647,168805.58,1,1,0,140141.83,0,Medium Risk
ACC-103494,France,Female,46,2,692,0.0,2,1,1,,0,Low Risk
ACC-103495,France,Female,24,4,559,177029.63,2,0,1,55571.15,0,Low Risk
ACC-103496,France,Female,52,1,671,163713.35,2,1,0,136239.58,1,Medium Risk
ACC-103497,Germany,Male,46,8,669,121826.89,1,1,1,170427.18,1,Medium Risk
ACC-103498,Germany,Male,33,8,605,34322.44,2,1,0,177177.58,0,Low Risk
ACC-103499,France,Male,24,2,606,188776.07,2,0,0,105148.89,1,Low Risk
ACC-103500,France,Female,39,7,669,0.0,1,0,0,147803.18,0,Low Risk
ACC-103501,Spain,Female,61,2,647,71562.71,2,1,1,120610.28,0,Low Risk
ACC-103502,Spain,Male,34,5,466,0.0,1,1,0,32407.12,0,Low Risk
ACC-103503,Germany,Male,59,6,706,57058.71,1,1,0,119682.69,1,High Risk
ACC-103504,Spain,Female,29,7,589,0.0,2,0,1,29296.31,0,Low Risk
ACC-103505,Spain,Female,42,7,522,103345.92,2,1,1,31046.85,0,Low Risk
ACC-103506,Spain,Male,32,0,607,184961.75,2,1,0,61889.04,0,Low Risk
ACC-103507,France,Male,45,4,747,137234.99,1,1,1,55540.16,0,Low Risk
ACC-103508,France,Female,52,9,627,173130.29,1,0,0,36382.95,0,Medium Risk
ACC-103509,Germany,Male,19,3,562,161003.74,1,0,1,178752.85,0,Medium Risk
ACC-103510,Spain,Male,33,4,582,0.0,3,1,1,147330.45,0,Medium Risk
ACC-103511,France,Male,54,3,633,143506.6,1,1,1,97110.93,0,Medium Risk
ACC-103512,Spain,Male,35,8,645,133413.27,1,1,0,57057.4,0,Medium Risk
ACC-103513,France,Female,42,1,837,97918.17,1,0,1,104340.27,0,Low Risk
ACC-103514,France,Female,49,7,703,148278.94,2,1,0,147414.18,0,Low Risk
ACC-103515,Germany,Male,35,2,696,107453.86,1,1,1,75081.04,0,Medium Risk
ACC-103516,Spain,Female,37,9,673,73938.7,2,1,1,106324.59,0,Low Risk
ACC-103517,France,Female,44,6,567,0.0,2,1,0,113331.1,0,Low Risk
ACC-103518,Germany,Female,31,1,604,104933.07,2,1,1,132274.07,1,Low Risk
ACC-103519,France,Female,41,6,641,0.0,1,1,0,178510.39,0,Medium Risk
ACC-103520,France,Male,45,0,667,0.0,2,0,0,142735.66,1,Low Risk
ACC-103521,France,Male,28,9,706,123339.33,1,1,0,84473.01,1,Medium Risk
ACC-103522,France,Female,56,3,655,143977.16,1,1,1,86713.72,1,Medium Risk
ACC-103523,Spain,Male,36,3,604,87835.8,1,1,0,168861.76,1,Low Risk
ACC-103524,Spain,Male,28,0,666,120713.04,1,1,0,37443.81,0,Medium Risk
ACC-103525,Germany,Female,18,3,436,134713.36,3,1,0,117165.91,1,High Risk
ACC-103526,Spain,Male,35,4,753,126787.33,2,1,0,83119.83,0,Low Risk
ACC-103527,Spain,Male,33,8,674,189580.83,1,1,1,151424.82,0,Low Risk
ACC-103528,France,Male,50,3,674,0.0,1,1,1,138580.11,1,Low Risk
ACC-103529,France,Male,27,8,720,0.0,4,1,1,127153.77,0,Medium Risk
ACC-103530,France,Female,45,1,685,190638.54,1,0,1,151294.74,1,Medium Risk
ACC-103531,France,Female,35,7,661,80910.91,1,1,0,59219.43,0,Low Risk
ACC-103532,Germany,Female,35,3,651,31393.94,1,1,1,116770.11,0,Low Risk
ACC-103533,France,Female,46,3,583,53143.84,2,0,0,140754.26,0,Low Risk
ACC-103534,France,Male,33,6,595,115840.51,1,1,1,192611.39,0,Low Risk
ACC-103535,Germany,Female,41,1,488,105812.11,1,0,1,161232.19,1,Medium Risk
ACC-103536,France,Male,33,3,746,0.0,3,1,0,169125.46,1,High Risk
ACC-103537,France,Male,34,8,642,0.0,2,1,0,153601.55,0,Low Risk
ACC-103538,France,Female,51,8,558,129985.62,1,1,0,164517.7,1,Medium Risk
ACC-103539,Germany,Female,57,4,751,127125.15,1,1,0,168845.14,1,High Risk
ACC-103540,Germany,Female,38,8,659,127653.06,1,1,0,156103.91,0,Medium Risk
ACC-103541,Germany,Female,40,0,759,92906.87,2,1,1,58356.69,0,Low Risk
ACC-103542,Germany,Male,32,9,752,177606.24,1,1,0,44777.45,1,Medium Risk
ACC-103543,France,Male,25,10,769,0.0,1,1,1,152017.33,0,Low Risk
ACC-103544,Germany,Female,29,2,748,105757.65,2,1,1,172854.28,0,Low Risk
ACC-103545,France,Male,44,3,778,143664.32,2,0,0,69028.86,0,Low Risk
ACC-103546,Germany,Male,37,7,664,43372.04,1,1,1,183167.1,1,Low Risk
ACC-103547,Germany,Male,50,8,602,118769.62,1,0,1,101677.21,0,Medium Risk
ACC-103548,Germany,Male,38,9,481,138408.5,1,1,0,161710.02,0,Medium Risk
ACC-103549,France,Female,29,5,619,122187.94,1,1,0,55643.47,0,Medium Risk
ACC-103550,France,Female,43,7,469,0.0,1,1,0,179418.56,1,Medium Risk
ACC-103551,France,Male,39,4,501,0.0,2,0,0,41154.83,0,Low Risk
ACC-103552,France,Female,-47,7,626,39441.9,1,0,0,112120.23,1,Medium Risk
ACC-103553,Spain,Male,27,10,463,120440.19,1,1,1,121859.09,0,Low Risk
