order_id,order_date,customer_id,customer_name,segment,region,category,sub_category,product_name,unit_price,quantity,discount,sales,profit,shipping_mode
ORD-20246734,2024-08-27,CUST-0670,Customer_670,Consumer,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,497.76,1,0.1,447.98,3.35,Standard Class
ORD-20246735,2025-05-30,CUST-0504,Customer_504,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,174.04,1,0.0,174.04,40.05,Standard Class
ORD-20246736,2024-05-09,CUST-0664,Customer_664,Corporate,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,40.08,1,0.0,40.08,9.21,Standard Class
ORD-20246737,2024-12-11,CUST-0220,Customer_220,Consumer,South,Technology,Peripherals,Technology - Peripherals,1038.59,1,0.0,1038.59,274.39,Same Day
ORD-20246738,2025-02-18,CUST-0281,Customer_281,Consumer,East,Technology,Networking,Technology - Networking,1053.09,5,0.0,5265.45,1364.44,Second Class
ORD-20246739,2025-10-17,CUST-0294,Customer_294,Corporate,North,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,574.31,2,0.05,1091.19,31.75,Second Class
ORD-20246740,2024-06-02,CUST-0149,Customer_149,Consumer,North,Technology,Networking,Technology - Networking,400.85,1,0.15,340.72,64.78,Second Class
ORD-20246741,2025-10-02,CUST-0227,Customer_227,Consumer,East,Technology,Peripherals,Technology - Peripherals,1392.05,1,0.1,1252.85,289.94,Second Class
ORD-20246742,2025-11-02,CUST-0735,Customer_735,Consumer,South,Technology,Printers,Technology - Printers,748.49,1,0.2,598.79,93.77,First Class
ORD-20246743,2024-06-25,CUST-0533,Customer_533,Corporate,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,78.82,3,0.05,224.64,36.37,Standard Class
ORD-20246744,2025-11-08,CUST-0386,Customer_386,Home Office,East,Technology,Laptops & PCs,Technology - Laptops & PCs,410.65,4,0.1,1478.34,275.46,Standard Class
ORD-20246745,2025-05-18,CUST-0073,Customer_73,Corporate,North,Technology,Printers,Technology - Printers,1260.55,3,0.05,3592.57,786.34,Second Class
ORD-20246746,2025-11-30,CUST-0605,Customer_605,Consumer,West,Technology,Laptops & PCs,Technology - Laptops & PCs,1040.38,1,,1040.38,312.06,Second Class
ORD-20246747,2024-05-29,CUST-0767,Customer_767,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,111.58,5,0.0,557.9,113.8,Second Class
ORD-20246748,2024-06-29,CUST-0259,Customer_259,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,113.62,3,0.15,289.73,34.83,Standard Class
ORD-20246749,2024-04-23,CUST-0407,Customer_407,Home Office,Central,Technology,Smartphones,Technology - Smartphones,745.35,1,0.1,670.82,121.85,Standard Class
ORD-20246750,2024-06-19,CUST-0740,Customer_740,Corporate,East,Technology,Networking,Technology - Networking,1386.8,1,0.0,1386.8,409.57,Standard Class
ORD-20246751,2024-06-10,CUST-0567,Customer_567,Consumer,Central,Technology,Printers,Technology - Printers,108.65,1,0.0,108.65,30.02,Standard Class
ORD-20246752,2025-01-04,CUST-0324,Customer_324,Consumer,South,Furniture,Bookcases,Furniture - Bookcases,424.79,2,0.0,849.58,72.36,Standard Class
ORD-20246753,2025-01-11,CUST-0227,Customer_227,Consumer,East,Technology,Printers,Technology - Printers,810.33,1,0.0,810.33,226.19,Standard Class
ORD-20246754,2025-07-01,CUST-0230,Customer_230,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,120.35,2,0.05,228.66,13.85,Standard Class
ORD-20246755,2025-08-14,CUST-0768,Customer_768,Corporate,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,40.05,1,0.1,36.05,4.71,Second Class
ORD-20246756,2024-05-02,CUST-0250,Customer_250,Consumer,Central,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,505.08,3,,1287.95,-8.06,Standard Class
ORD-20246757,2024-10-14,CUST-0444,Customer_444,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,158.11,1,0.15,134.39,11.16,Standard Class
ORD-20246758,2024-12-02,CUST-0163,Customer_163,Corporate,South,Technology,Laptops & PCs,Technology - Laptops & PCs,113.3,1,0.0,113.3,31.07,Standard Class
ORD-20246759,2025-07-25,CUST-0170,Customer_170,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,24.25,2,0.0,48.5,11.04,Second Class
ORD-20246760,2025-05-18,CUST-0303,Customer_303,Consumer,West,Technology,Laptops & PCs,Technology - Laptops & PCs,331.37,1,0.0,331.37,101.89,Standard Class
ORD-20246761,2024-10-20,CUST-0829,Customer_829,Consumer,North,Technology,Peripherals,Technology - Peripherals,833.47,2,0.05,1583.59,415.5,Standard Class
ORD-20246762,2025-03-23,CUST-0730,Customer_730,Home Office,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,105.07,1,0.2,84.06,7.74,Standard Class
ORD-20246763,2025-08-07,CUST-0381,Customer_381,Home Office,North,Technology,Smartphones,Technology - Smartphones,996.82,2,0.05,1893.96,512.41,Standard Class
ORD-20246764,2025-05-26,CUST-0587,Customer_587,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,25.03,1,0.0,25.03,5.88,Standard Class
ORD-20246765,2025-12-01,CUST-0760,Customer_760,Consumer,East,Technology,Printers,Technology - Printers,790.9,1,0.1,711.81,166.0,Standard Class
ORD-20246766,2024-04-20,CUST-0377,Customer_377,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,100.36,1,0.1,90.32,15.75,Standard Class
ORD-20246767,2025-11-04,CUST-0578,Customer_578,Consumer,West,Technology,Smartphones,Technology - Smartphones,1396.21,2,0.0,2792.42,780.97,Standard Class
ORD-20246768,2025-09-23,CUST-0096,Customer_96,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,127.4,5,0.0,637.0,154.02,Second Class
ORD-20246769,2025-11-10,CUST-0553,Customer_553,Consumer,West,Technology,Networking,Technology - Networking,652.43,1,0.0,652.43,175.57,Second Class
ORD-20246770,2025-10-07,CUST-0110,Customer_110,Consumer,West,Technology,Networking,Technology - Networking,996.2,1,0.0,996.2,273.03,Standard Class
ORD-20246771,2024-05-31,CUST-0025,Customer_25,Corporate,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,163.5,3,0.15,416.93,55.2,Standard Class
ORD-20246772,2024-12-03,CUST-0548,Customer_548,Consumer,South,Technology,Peripherals,Technology - Peripherals,238.73,5,0.05,1133.97,252.65,Same Day
ORD-20246773,2025-03-13,CUST-0422,Customer_422,Home Office,North,Technology,Laptops & PCs,Technology - Laptops & PCs,480.26,1,0.0,480.26,148.09,Standard Class
ORD-20246774,2025-05-18,CUST-0807,Customer_807,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,697.11,2,0.0,1394.22,77.58,Standard Class
ORD-20246775,2024-10-20,CUST-0563,Customer_563,Consumer,Central,Furniture,Standing Desks,Furniture - Standing Desks,237.98,3,0.0,713.94,52.26,Second Class
ORD-20246776,2024-02-24,CUST-0306,Customer_306,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,100.79,3,0.0,302.37,66.56,Standard Class
ORD-20246777,2025-12-18,CUST-0252,Customer_252,Home Office,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,177.34,1,0.3,124.14,-3.11,Second Class
ORD-20246778,2024-01-12,CUST-0431,Customer_431,Corporate,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,164.45,2,0.0,328.9,77.32,Standard Class
ORD-20246779,2025-02-12,CUST-0470,Customer_470,Corporate,North,Furniture,Bookcases,Furniture - Bookcases,415.03,2,0.15,705.55,-31.87,Standard Class
ORD-20246780,2025-03-18,CUST-0178,Customer_178,Corporate,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,998.65,1,0.0,998.65,272.76,Standard Class
ORD-20246781,2025-09-23,CUST-0462,Customer_462,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,140.15,8,0.0,1121.2,253.59,Standard Class
ORD-20246782,2024-12-03,CUST-0034,Customer_34,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,143.92,5,0.15,611.66,53.73,Standard Class
ORD-20246783,2025-05-28,CUST-0716,Customer_716,Consumer,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,801.06,3,0.1,2162.86,-40.35,Second Class
ORD-20246784,2024-08-06,CUST-0839,Customer_839,Corporate,South,Technology,Printers,Technology - Printers,353.84,4,0.0,1415.36,363.55,First Class
ORD-20246785,2025-03-26,CUST-0322,Customer_322,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,57.42,1,0.0,57.42,13.84,Second Class
ORD-20246786,2025-11-17,CUST-0265,Customer_265,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,94.45,2,0.0,188.9,36.24,First Class
ORD-20246787,2024-12-02,CUST-0204,Customer_204,Home Office,West,Technology,Laptops & PCs,Technology - Laptops & PCs,457.87,2,0.0,915.74,269.22,Standard Class
ORD-20246788,2024-04-30,CUST-0151,Customer_151,Consumer,East,Technology,Laptops & PCs,Technology - Laptops & PCs,374.59,2,0.1,674.26,124.01,Standard Class
ORD-20246789,2024-01-05,CUST-0721,Customer_721,Home Office,North,Technology,Networking,Technology - Networking,807.92,2,0.15,1373.46,214.8,Standard Class
ORD-20246790,2024-07-11,CUST-0674,Customer_674,Home Office,East,Technology,Networking,Technology - Networking,680.37,3,0.15,1734.94,324.57,Standard Class
ORD-20246791,2025-06-25,CUST-0437,Customer_437,Corporate,West,Technology,Peripherals,Technology - Peripherals,561.43,3,0.05,1600.08,397.94,First Class
ORD-20246792,2025-11-17,CUST-0663,Customer_663,Corporate,South,Furniture,Standing Desks,Furniture - Standing Desks,127.59,1,0.05,121.21,1.57,Standard Class
ORD-20246793,2024-04-21,CUST-0229,Customer_229,Home Office,North,Technology,Peripherals,Technology - Peripherals,847.76,1,0.0,847.76,240.6,Second Class
ORD-20246794,2024-10-27,CUST-0449,Customer_449,Consumer,North,Technology,Smartphones,Technology - Smartphones,270.44,1,0.0,270.44,79.13,Standard Class
ORD-20246795,2024-12-09,CUST-0732,Customer_732,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,145.18,4,0.0,580.72,131.65,Second Class
ORD-20246796,2024-11-23,CUST-0204,Customer_204,Home Office,West,Technology,Smartphones,Technology - Smartphones,767.83,1,0.0,767.83,195.84,Standard Class
ORD-20246797,2025-05-08,CUST-0391,Customer_391,Home Office,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,177.59,4,,710.36,156.94,Second Class
ORD-20246798,2024-12-19,CUST-0510,Customer_510,Corporate,North,Technology,Printers,Technology - Printers,1019.06,1,0.0,1019.06,294.62,First Class
ORD-20246799,2024-04-28,CUST-0825,Customer_825,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,996.01,1,0.15,846.61,155.57,Standard Class
ORD-20246800,2025-02-09,CUST-0244,Customer_244,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,288.36,4,0.1,1038.1,27.55,First Class
ORD-20246801,2025-08-17,CUST-0467,Customer_467,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,50.16,2,0.05,95.3,17.42,Second Class
ORD-20246802,2025-04-15,CUST-0395,Customer_395,Consumer,South,Furniture,Standing Desks,Furniture - Standing Desks,791.96,1,0.0,791.96,82.58,Standard Class
ORD-20246803,2025-10-22,CUST-0481,Customer_481,Consumer,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,145.3,1,,130.77,15.93,Standard Class
ORD-20246804,2025-04-19,CUST-0433,Customer_433,Consumer,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,482.82,2,0.0,965.64,104.33,Standard Class
ORD-20246805,2024-01-23,CUST-0010,Customer_10,Consumer,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,151.78,1,0.0,151.78,31.1,Standard Class
ORD-20246806,2024-09-03,CUST-0238,Customer_238,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,52.55,4,0.0,210.2,48.0,Same Day
ORD-20246807,2024-12-15,CUST-0333,Customer_333,Consumer,North,Technology,Laptops & PCs,Technology - Laptops & PCs,102.45,1,0.0,102.45,29.57,Standard Class
ORD-20246808,2024-01-12,CUST-0399,Customer_399,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,62.65,1,0.0,62.65,14.92,Standard Class
ORD-20246809,2024-10-08,CUST-0233,Customer_233,Home Office,North,Technology,Printers,Technology - Printers,1083.1,1,0.05,1028.94,242.47,Standard Class
ORD-20246810,2025-06-10,CUST-0830,Customer_830,Corporate,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,699.15,1,0.0,699.15,67.43,Standard Class
ORD-20246811,2025-12-09,CUST-0564,Customer_564,Corporate,South,Technology,Networking,Technology - Networking,1086.68,1,,1032.35,251.57,Standard Class
ORD-20246812,2024-02-20,CUST-0516,Customer_516,Consumer,North,Technology,Smartphones,Technology - Smartphones,931.12,1,0.2,744.9,100.72,Standard Class
ORD-20246813,2025-11-06,CUST-0417,Customer_417,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,81.9,3,0.0,245.7,60.95,Standard Class
ORD-20246814,2024-10-15,CUST-0324,Customer_324,Consumer,South,Technology,Printers,Technology - Printers,1360.4,1,0.2,1088.32,125.84,Standard Class
ORD-20246815,2025-08-30,CUST-0266,Customer_266,Corporate,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,53.19,3,0.1,143.61,23.32,Second Class
ORD-20246816,2024-10-26,CUST-0288,Customer_288,Corporate,West,Technology,Peripherals,Technology - Peripherals,803.34,1,0.05,763.17,167.24,Second Class
ORD-20246817,2024-09-20,CUST-0699,Customer_699,Consumer,South,Technology,Peripherals,Technology - Peripherals,317.86,3,0.0,953.58,287.62,Standard Class
ORD-20246818,2025-12-20,CUST-0845,Customer_845,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,149.25,3,0.15,380.59,50.97,Same Day
ORD-20246819,2025-10-21,CUST-0810,Customer_810,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,94.35,2,0.05,179.26,33.35,Second Class
ORD-20246820,2025-09-14,CUST-0619,Customer_619,Corporate,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,100.33,1,0.0,100.33,19.62,Standard Class
ORD-20246821,2025-11-24,CUST-0268,Customer_268,Consumer,East,Technology,Networking,Technology - Networking,1077.99,2,0.0,2155.98,640.21,Second Class
ORD-20246822,2024-02-21,CUST-0009,Customer_9,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,89.05,1,0.3,62.33,0.22,Standard Class
ORD-20246823,2025-03-12,CUST-0287,Customer_287,Home Office,East,Technology,Peripherals,Technology - Peripherals,562.62,5,0.1,2531.79,481.92,Standard Class
ORD-20246824,2024-03-05,CUST-0335,Customer_335,Consumer,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,446.17,2,0.05,847.72,44.98,Second Class
ORD-20246825,2024-10-17,CUST-0646,Customer_646,Home Office,South,Technology,Smartphones,Technology - Smartphones,1055.5,1,0.05,1002.72,267.42,Standard Class
ORD-20246826,2024-01-11,CUST-0763,Customer_763,Home Office,North,office supplies  ,Desk Organization,Office Supplies - Desk Organization,96.29,3,,288.87,68.34,Standard Class
ORD-20246827,2024-06-10,CUST-0325,Customer_325,Corporate,East,Furniture,Bookcases,Furniture - Bookcases,695.71,1,0.0,695.71,58.84,Standard Class
ORD-20246828,2025-12-12,CUST-0347,Customer_347,Consumer,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,164.11,2,0.2,262.58,22.68,First Class
ORD-20246829,2025-11-15,CUST-0278,Customer_278,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,102.95,2,0.0,205.9,48.87,Standard Class
ORD-20246830,2024-02-22,CUST-0290,Customer_290,Home Office,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,136.79,3,0.05,389.85,75.9,Standard Class
ORD-20246831,2025-12-12,CUST-0701,Customer_701,Consumer,South,Furniture,Bookcases,Furniture - Bookcases,282.17,1,0.0,282.17,28.6,Standard Class
ORD-20246832,2024-04-26,CUST-0420,Customer_420,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,59.12,4,0.05,224.66,39.7,Standard Class
ORD-20246833,2025-08-31,CUST-0197,Customer_197,Home Office,East,Technology,Smartphones,Technology - Smartphones,356.88,1,0.2,285.5,37.06,Standard Class
ORD-20246834,2024-06-23,CUST-0551,Customer_551,Consumer,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,48.63,4,0.15,165.34,19.47,Standard Class
ORD-20246835,2024-10-07,CUST-0837,Customer_837,Consumer,West,Technology,Peripherals,Technology - Peripherals,749.44,2,0.0,1498.88,395.37,Standard Class
ORD-20246836,2025-10-01,CUST-0249,Customer_249,Corporate,Central,Technology,Printers,Technology - Printers,320.86,1,0.0,320.86,94.07,Standard Class
ORD-20246837,2025-02-10,CUST-0017,Customer_17,Consumer,East,Furniture,Bookcases,Furniture - Bookcases,717.55,2,0.0,1435.1,141.57,Second Class
ORD-20246838,2024-07-30,CUST-0691,Customer_691,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,105.42,1,0.0,105.42,20.1,Standard Class
ORD-20246839,2025-04-22,CUST-0727,Customer_727,Corporate,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,152.49,1,0.0,152.49,33.07,Standard Class
ORD-20246840,2024-10-27,CUST-0249,Customer_249,Corporate,Central,Technology,Printers,Technology - Printers,297.02,3,0.0,891.06,240.85,Standard Class
ORD-20246841,2025-01-31,CUST-0689,Customer_689,Home Office,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,21.65,1,0.0,21.65,4.56,Second Class
ORD-20246842,2025-12-02,CUST-0729,Customer_729,Consumer,North,Technology,Smartphones,Technology - Smartphones,881.35,3,0.0,2644.05,759.99,Second Class
ORD-20246843,2025-03-24,CUST-0185,Customer_185,Home Office,Central,Technology,Networking,Technology - Networking,1083.91,1,0.0,1083.91,310.02,Standard Class
ORD-20246844,2024-10-27,CUST-0684,Customer_684,Consumer,Central,Technology,Printers,Technology - Printers,817.48,1,0.05,776.61,192.82,Second Class
ORD-20246845,2025-10-24,CUST-0512,Customer_512,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,82.04,1,0.0,82.04,20.32,First Class
ORD-20246846,2025-04-23,CUST-0466,Customer_466,Consumer,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,59.6,1,0.15,50.66,4.54,Standard Class
ORD-20246847,2024-11-21,CUST-0685,Customer_685,Corporate,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,321.88,2,0.05,611.57,43.77,Standard Class
ORD-20246848,2024-02-09,CUST-0554,Customer_554,Corporate,Central,Furniture,Standing Desks,Furniture - Standing Desks,162.42,1,0.0,162.42,10.97,Standard Class
ORD-20246849,2025-08-13,CUST-0104,Customer_104,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,60.0,1,0.0,60.0,13.33,Standard Class
