shipment_id,order_date,supplier_id,supplier_name,supplier_tier,warehouse_id,origin_warehouse,carrier_name,weight_kg,shipping_cost_usd,scheduled_delivery_date,actual_delivery_date,delivery_delay_days,delivery_status,on_time_flag,damage_flag
SHP-20242689,2025-12-09,SUP-02,Bharat Heavy Forgings,Tier 1,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,255.11,219.62,2025-12-13,2025-12-13,0,On-Time,1,0
SHP-20242690,2024-07-04,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,628.52,458.74,2024-07-08,2024-07-10,2,Delayed,0,0
SHP-20242691,2024-06-25,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,209.69,219.42,2024-06-28,2024-06-29,1,Delayed,0,0
SHP-20242692,2024-03-06,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,617.43,756.0,2024-03-09,2024-03-11,2,Delayed,0,0
SHP-20242693,2025-08-16,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,-410.62,823.95,2025-08-19,2025-08-24,5,Delayed,0,0
SHP-20242694,2024-07-04,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Express Air Freight,372.87,716.23,2024-07-07,2024-07-07,0,On-Time,1,0
SHP-20242695,2025-01-27,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,73.52,151.29,2025-01-29,2025-01-29,0,On-Time,1,0
SHP-20242696,2024-03-08,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,469.31,398.57,2024-03-14,2024-03-14,0,On-Time,1,0
SHP-20242697,2024-07-05,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,795.32,1520.73,2024-07-07,2024-07-08,1,Delayed,0,0
SHP-20242698,2025-08-08,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,684.9,500.82,2025-08-12,2025-08-17,5,Delayed,0,0
SHP-20242699,2024-01-10,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,802.11,588.65,2024-01-15,2024-01-17,2,Delayed,0,0
SHP-20242700,2025-09-03,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,557.69,640.4,2025-09-06,2025-09-07,1,Delayed,0,0
SHP-20242701,2025-05-08,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Express Air Freight,167.47,399.3,2025-05-14,2025-05-22,8,Delayed,0,0
SHP-20242702,2024-05-31,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,328.13,394.45,2024-06-04,2024-06-10,6,Delayed,0,0
SHP-20242703,2024-12-03,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,655.39,806.69,2024-12-05,2024-12-06,1,Delayed,0,1
SHP-20242704,2024-07-07,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,454.34,533.7,2024-07-09,2024-07-10,1,Delayed,0,0
SHP-20242705,2024-03-27,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,650.95,496.13,2024-03-29,2024-04-03,5,Delayed,0,0
SHP-20242706,2025-05-15,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,307.37,427.4,2025-05-18,2025-05-19,1,Delayed,0,0
SHP-20242707,2025-07-29,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,658.64,1304.54,2025-08-04,2025-08-04,0,On-Time,1,0
SHP-20242708,2025-06-10,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Regional Truckload,21.76,95.75,2025-06-12,2025-06-15,3,Delayed,0,0
SHP-20242709,2024-05-08,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,743.75,543.47,2024-05-10,2024-05-11,1,delayed  ,0,0
SHP-20242710,2024-12-03,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Express Air Freight,841.96,1593.32,2024-12-08,2024-12-11,3,Delayed,0,0
SHP-20242711,2025-09-19,SUP-08,Indus Logistics Fab,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,347.4,706.61,2025-09-24,2025-09-24,0,On-Time,1,0
SHP-20242712,2024-08-13,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,486.28,980.44,2024-08-19,2024-08-20,1,Delayed,0,0
SHP-20242713,2024-02-19,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,802.68,965.33,2024-02-24,2024-02-25,1,Delayed,0,0
SHP-20242714,2024-10-14,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,581.02,695.0,2024-10-16,2024-10-16,0,On-Time,1,0
SHP-20242715,2025-04-06,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,257.25,375.76,2025-04-08,2025-04-09,1,Delayed,0,0
SHP-20242716,2024-11-04,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,372.47,269.01,2024-11-06,2024-11-11,5,Delayed,0,0
SHP-20242717,2024-08-13,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,440.25,334.05,2024-08-17,2024-08-18,1,Delayed,0,0
SHP-20242718,2024-11-02,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,404.46,501.94,2024-11-07,2024-11-07,0,On-Time,1,0
SHP-20242719,2024-07-18,SUP-02,Bharat Heavy Forgings,Tier 1,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,343.94,702.94,2024-07-20,2024-07-20,0,On-Time,1,0
SHP-20242720,2024-07-06,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,371.01,746.81,2024-07-11,2024-07-12,1,Delayed,0,0
SHP-20242721,2025-09-03,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Express Air Freight,173.3,404.9,2025-09-05,2025-09-08,3,Delayed,0,0
SHP-20242722,2025-12-21,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,453.29,883.91,2025-12-23,2025-12-23,0,On-Time,1,0
SHP-20242723,2024-07-01,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,761.9,526.54,2024-07-06,2024-07-09,3,Delayed,0,0
SHP-20242724,2025-10-20,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,711.34,526.09,2025-10-25,2025-10-25,0,On-Time,1,0
SHP-20242725,2024-10-28,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Express Air Freight,400.51,813.41,2024-11-01,2024-11-04,3,Delayed,0,0
SHP-20242726,2024-04-21,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,241.15,338.35,2024-04-25,2024-04-25,0,On-Time,1,0
SHP-20242727,2024-10-16,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,394.58,817.1,2024-10-18,2024-10-21,3,Delayed,0,0
SHP-20242728,2025-11-04,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,705.39,1382.43,2025-11-10,2025-11-10,0,On-Time,1,0
SHP-20242729,2024-01-25,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,766.42,1476.9,31/01/2024,2024-01-31,0,On-Time,1,0
SHP-20242730,2024-05-21,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Express Air Freight,607.64,1156.38,2024-05-24,2024-05-27,3,delayed  ,0,1
SHP-20242731,2024-08-31,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,473.28,370.89,2024-09-05,2024-09-05,0,On-Time,1,0
SHP-20242732,2025-10-30,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,197.89,457.86,2025-11-01,2025-11-08,7,Delayed,0,0
SHP-20242733,2025-03-30,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,476.64,349.44,2025-04-03,2025-04-03,0,On-Time,1,0
SHP-20242734,2024-10-14,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,282.32,360.85,2024-10-20,2024-10-24,4,Delayed,0,0
SHP-20242735,2025-10-05,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,190.65,182.52,2025-10-10,2025-10-11,1,Delayed,0,0
SHP-20242736,2024-12-30,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,282.03,270.31,2025-01-05,2025-01-05,0,On-Time,1,0
SHP-20242737,2025-08-05,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,244.77,349.81,2025-08-11,2025-08-11,0,On-Time,1,0
SHP-20242738,2024-08-02,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,378.48,763.71,2024-08-04,2024-08-08,4,Delayed,0,0
SHP-20242739,2024-05-12,SUP-07,Hind Cargo Aggregates,Tier 3,WH-BLR-03,South Central (Bengaluru),Regional Truckload,394.37,320.41,2024-05-18,2024-05-18,0,On-Time,1,0
SHP-20242740,2024-08-08,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,727.97,865.12,2024-08-13,2024-08-13,0,On-Time,1,0
SHP-20242741,2024-02-20,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,83.88,139.97,2024-02-26,2024-02-26,0,On-Time,1,0
SHP-20242742,2024-01-20,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,801.26,1509.95,2024-01-26,2024-01-27,1,Delayed,0,0
SHP-20242743,2025-10-02,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,191.02,299.23,2025-10-07,2025-10-07,0,On-Time,1,0
SHP-20242744,2025-10-12,SUP-05,Falcon Fasteners Corp,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,330.99,294.81,2025-10-17,2025-10-18,1,Delayed,0,0
SHP-20242745,2025-11-26,SUP-02,Bharat Heavy Forgings,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,365.59,267.25,2025-11-29,2025-11-29,0,On-Time,1,0
SHP-20242746,2024-04-02,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,405.21,295.7,2024-04-08,2024-04-09,1,Delayed,0,0
SHP-20242747,2025-06-25,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,491.74,631.5,2025-06-29,2025-06-29,0,On-Time,1,0
SHP-20242748,2025-03-21,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,250.19,216.53,2025-03-23,2025-03-23,0,On-Time,1,0
SHP-20242749,2025-09-13,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,504.4,972.94,2025-09-17,2025-09-17,0,On-Time,1,0
SHP-20242750,2024-11-28,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,536.96,669.06,2024-12-02,2024-12-02,0,On-Time,1,0
SHP-20242751,2024-10-28,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,828.24,1625.14,2024-11-03,2024-11-04,1,Delayed,0,0
SHP-20242752,2024-03-27,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,582.04,450.23,2024-04-02,2024-04-03,1,Delayed,0,0
SHP-20242753,2025-03-07,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,699.01,521.53,2025-03-11,2025-03-11,0,On-Time,1,0
SHP-20242754,2025-11-29,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Regional Truckload,226.2,198.04,2025-12-04,2025-12-05,1,Delayed,0,0
SHP-20242755,2024-01-13,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,527.6,423.41,2024-01-15,2024-01-17,2,Delayed,0,0
SHP-20242756,2025-05-26,SUP-07,Hind Cargo Aggregates,Tier 3,WH-BLR-03,South Central (Bengaluru),Express Air Freight,48.06,163.73,2025-05-28,2025-05-28,0,On-Time,1,0
SHP-20242757,2025-10-19,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,739.21,520.3,2025-10-21,2025-10-22,1,Delayed,0,0
SHP-20242758,2024-03-20,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Express Air Freight,434.63,879.55,2024-03-26,2024-03-26,0,On-Time,1,0
SHP-20242759,2024-06-21,SUP-05,Falcon Fasteners Corp,Tier 2,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,205.68,193.41,2024-06-24,2024-06-25,1,Delayed,0,0
SHP-20242760,2024-12-18,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,348.03,289.91,2024-12-23,2024-12-24,1,Delayed,0,1
SHP-20242761,2025-01-11,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Regional Truckload,303.71,244.08,2025-01-13,2025-01-13,0,On-Time,1,0
SHP-20242762,2024-07-15,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,275.95,341.43,2024-07-19,2024-07-19,0,On-Time,1,0
SHP-20242763,2025-10-26,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,467.29,573.06,2025-11-01,2025-11-10,9,Delayed,0,0
SHP-20242764,2025-02-11,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,271.59,581.75,2025-02-16,2025-02-18,2,Delayed,0,0
SHP-20242765,2024-03-06,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,45.55,109.6,2024-03-10,2024-03-20,10,Delayed,0,0
SHP-20242766,2024-07-13,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,249.84,349.55,2024-07-16,2024-07-17,1,Delayed,0,0
SHP-20242767,2025-11-08,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,494.89,360.3,2025-11-13,2025-11-13,0,On-Time,1,0
SHP-20242768,2024-09-26,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,272.89,221.15,2024-09-30,2024-10-01,1,Delayed,0,0
SHP-20242769,2025-03-17,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Express Air Freight,221.67,491.37,2025-03-21,2025-03-23,2,Delayed,0,0
SHP-20242770,2024-10-05,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,491.98,410.91,2024-10-08,2024-10-08,0,On-Time,1,0
SHP-20242771,2025-04-21,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,566.03,668.39,2025-04-23,2025-04-23,0,On-Time,1,0
SHP-20242772,2024-06-28,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,420.62,303.37,2024-06-30,2024-07-03,3,Delayed,0,0
SHP-20242773,2025-05-09,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,238.12,337.2,2025-05-11,2025-05-11,0,On-Time,1,0
SHP-20242774,2025-02-27,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,522.03,373.53,2025-03-04,2025-03-04,0,On-Time,1,0
SHP-20242775,2024-04-08,SUP-03,Delta Electronics Hub,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,247.72,521.23,2024-04-14,2024-04-15,1,Delayed,0,0
SHP-20242776,2025-01-05,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,705.93,523.65,2025-01-10,2025-01-15,5,Delayed,0,0
SHP-20242777,2025-08-30,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,115.56,146.57,2025-09-01,2025-09-04,3,Delayed,0,0
SHP-20242778,2024-04-03,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,693.8,524.78,2024-04-06,2024-04-06,0,On-Time,1,0
SHP-20242779,2024-04-24,SUP-02,Bharat Heavy Forgings,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,632.06,489.57,2024-04-30,2024-05-05,5,Delayed,0,0
SHP-20242780,2024-04-16,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,620.56,469.35,2024-04-22,2024-04-26,4,Delayed,0,0
SHP-20242781,2025-02-25,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,407.31,341.34,2025-02-28,2025-02-28,0,On-Time,1,0
SHP-20242782,2024-05-08,SUP-07,Hind Cargo Aggregates,Tier 3,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,765.11,874.36,2024-05-12,2024-05-13,1,Delayed,0,0
SHP-20242783,2024-05-07,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,582.19,701.09,2024-05-10,2024-05-20,10,Delayed,0,0
SHP-20242784,2024-05-30,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,708.13,504.24,2024-06-03,2024-06-07,4,Delayed,0,0
SHP-20242785,2025-05-23,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Regional Truckload,394.15,314.75,2025-05-28,2025-05-28,0,On-Time,1,0
SHP-20242786,2025-12-11,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,256.92,234.93,2025-12-15,2025-12-15,0,On-Time,1,0
SHP-20242787,2024-06-21,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,156.87,154.53,2024-06-23,2024-06-23,0,On-Time,1,0
SHP-20242788,2024-01-22,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,463.43,587.08,2024-01-28,2024-01-28,0,On-Time,1,0
SHP-20242789,2025-11-07,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,415.65,484.1,2025-11-11,2025-11-11,0,On-Time,1,0
SHP-20242790,2025-09-03,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,836.49,1009.35,2025-09-09,2025-09-09,0,On-Time,1,0
SHP-20242791,2024-06-15,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,622.6,463.51,2024-06-18,2024-06-18,0,On-Time,1,0
SHP-20242792,2024-07-26,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,649.52,500.71,2024-08-01,2024-08-01,0,On-Time,1,0
SHP-20242793,2025-06-12,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,776.25,592.53,2025-06-17,2025-06-18,1,Delayed,0,0
SHP-20242794,2025-09-13,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,274.22,601.72,2025-09-18,2025-09-20,2,Delayed,0,0
SHP-20242795,2024-07-14,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,404.6,804.48,2024-07-16,2024-07-20,4,Delayed,0,0
SHP-20242796,2025-11-04,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,828.53,1607.73,2025-11-06,2025-11-10,4,Delayed,0,0
SHP-20242797,2025-07-13,SUP-03,Delta Electronics Hub,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,545.74,1056.41,2025-07-19,2025-07-23,4,Delayed,0,0
SHP-20242798,2025-10-01,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,227.13,332.82,2025-10-03,2025-10-03,0,On-Time,1,0
SHP-20242799,2024-11-15,SUP-05,Falcon Fasteners Corp,Tier 2,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,307.81,385.47,2024-11-21,2024-11-24,3,Delayed,0,0
SHP-20242800,2024-05-26,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,843.13,617.59,2024-05-30,2024-05-31,1,Delayed,0,0
SHP-20242801,2024-09-20,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,509.88,380.38,2024-09-23,2024-09-25,2,Delayed,0,0
SHP-20242802,2025-08-02,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,507.9,615.45,2025-08-05,2025-08-05,0,On-Time,1,0
SHP-20242803,2025-07-30,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,662.95,511.81,2025-08-05,2025-08-09,4,Delayed,0,0
SHP-20242804,2024-06-09,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,379.81,443.75,2024-06-12,2024-06-23,11,Delayed,0,0
SHP-20242805,2024-12-29,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,517.08,641.93,2025-01-04,2025-01-04,0,On-Time,1,0
SHP-20242806,2025-10-29,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,574.13,1111.15,2025-10-31,2025-11-01,1,Delayed,0,0
SHP-20242807,2024-05-04,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,202.72,211.11,2024-05-08,2024-05-09,1,Delayed,0,0
SHP-20242808,2025-09-04,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,585.83,1123.41,2025-09-06,2025-09-10,4,Delayed,0,0
SHP-20242809,2025-12-17,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Regional Truckload,368.58,329.88,2025-12-22,2025-12-23,1,Delayed,0,0
SHP-20242810,2024-11-05,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,269.95,270.07,2024-11-07,2024-11-07,0,On-Time,1,0
SHP-20242811,2025-04-21,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,616.59,490.91,2025-04-25,2025-04-26,1,Delayed,0,0
SHP-20242812,2025-03-20,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,430.4,512.79,2025-03-24,2025-03-24,0,On-Time,1,0
SHP-20242813,2024-05-11,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,189.01,194.58,2024-05-16,2024-05-17,1,Delayed,0,0
SHP-20242814,2024-06-12,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,-569.77,396.43,2024-06-15,2024-06-15,0,On-Time,1,0
SHP-20242815,2024-04-04,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,528.17,414.82,2024-04-09,2024-04-09,0,On-Time,1,0
SHP-20242816,2025-10-29,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,245.61,192.57,2025-11-04,2025-11-06,2,Delayed,0,0
SHP-20242817,2025-10-11,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,752.2,556.16,2025-10-17,2025-10-17,0,On-Time,1,0
SHP-20242818,2025-01-30,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,375.29,441.98,2025-02-02,2025-02-04,2,Delayed,0,0
SHP-20242819,2024-02-06,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,526.75,426.66,2024-02-08,2024-02-08,0,On-Time,1,0
SHP-20242820,2024-03-02,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,687.11,844.92,2024-03-07,2024-03-07,0,On-Time,1,0
SHP-20242821,2024-04-05,SUP-03,Delta Electronics Hub,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,191.07,278.72,2024-04-08,2024-04-11,3,Delayed,0,0
SHP-20242822,2025-05-28,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Regional Truckload,705.3,534.43,2025-06-03,2025-06-03,0,On-Time,1,0
SHP-20242823,2025-02-10,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,223.14,172.07,2025-02-12,2025-02-12,0,On-Time,1,0
SHP-20242824,2025-05-30,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,646.84,507.93,2025-06-02,2025-06-05,3,Delayed,0,0
